split,ood_tag,method,threshold,score,true_label,pred_label,text
ID,ood_csv_ood_data,maha,-9827.423779,-11717.027344,영양건강,영양건강,"영국 영양재단, 어린이들 식재료에 대한 지식 부족해 영국 영양재단(BNF)이 5~16세 아동 및 청소년 5000명을 대상으로 조사한 결과 14~16세 청소년의 1/10이 토마토가 땅 속에서 자란다고 답했으며, 8~11세 어린이의 13%는 파스타가 동물로부터 생산된다고 생각했음. 5~7세의 18%는 생선너겟을 닭고기로 만든 식품으로 생각했으며, 11~14세의 1/10은 당근과 감자가 땅 속에서 재배된다는 사실을 알지 못했음. 또한, 이번 조사를 통해 아동 및 청소년들이 건강에 이로운 식사에 관한 정보를 어디에서 얻는지 알 수 있었음. 14~16세의 64%와 11~14세의 54%는 인터넷을 통해 정보를 얻는다고 답했음. 가장 많은 선택을 받은 인터넷 다음으로, 학교를 통해 정보를 얻는다고 응답한 비율은 14~16세에서는 51%, 11~14세에서는 59%로 나타남. BNF의 교육 책임자는 ""우리는 어린이들이 인터넷이나 다른 곳에서 어떤 자료를 접하게 되는지는 통제할 수 없지만, 교사들이 정확한 정보를 갖추도록 보장할 수 있다. 그러나 지난해 BNF가 초등학교 교사들을 대상으로 실시한 조사에 따르면 10명 중 7명이 지난 2년 동안 '식품'에 대한 연수를 받은 적이 없다고 응답했다""라고 전했음. BNF 교육 책임자에 따르면 식품영양 교육과 관련하여 중앙 차원에서 교사를 지원하지 않기 때문에 학교와 개별 교사에게 각자의 방식으로 커리큘럼을 해석하고 이행할 책임이 주어짐. 그러나 이러한 방식에서는 영국 전역의 학교에서 상충되거나 오인을 유발하는 메세지가 전달될 위험이 있음."
ID,ood_csv_ood_data,maha,-9827.423779,-13727.067383,화학적 위해요소,화학적 위해요소,"[회수]독일 Vogtlandmilch, 포장 결함 문제로 우유 회수 ​- 일자: 2017.11.3- 유통지역: 독일 Bayern, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Saches-Anhalt- 제품명: Joe Clever 딸기맛 우유 0.2L, 날짜 4-4-2018, 로트 4021138001307- 회수사유: 포장 문제- 기타: 독일 법무부 및 유럽소비자협회(MdjEV)는 우유 포장의 빨대를 꽂아 먹는 부분이 훼손된 정확을 경찰이 조사 중이라고 발표함- 제품사진: 원문 참조  "
ID,ood_csv_ood_data,maha,-9827.423779,-9908.911133,화학적 위해요소,화학적 위해요소,"[회수]미국 Borden Dairy Company, 식품용 소독제 혼입 가능성으로 우유 회수  - 일시: 2015.12.4- 지역: 텍사스 중남부 학군, 시설, 일부 소매점- 제품명: Borden Fat Free Chocolate Half Pint Cartons (코드 Dec 14 / 공장코드 480301)- 회수사: Borden Dairy Company- 회수사유: 일부 제품에 희석된 식품용 소독제가 함유되었을 수 있으며, 이로 인해 덩어리 질감과 이미 또는 변색이 있을 수 있음. 텍사스 주 보건복지부의 협조에 제품을 자진 회수함. "
ID,ood_csv_ood_data,maha,-9827.423779,-13611.952148,표시광고,표시광고,"캐나다 식품검사청, 식물성 육류 제품 가이드라인의 업데이트에 대한 의견 수렴 캐나다 식품검사청(CFIA)이 모조 육류 및 모조 가금류 제품(simulated meat and simulated poultry products) 가이드라인의 업데이트에 대한 의견을 수렴함. 이번 의견 수렴은 11월 3일부터 12월 3일까지 30일 동안 진행됨. 캐나다 정부는 기존의 가이드라인을 업데이트하여 다음 식품들을 구분하도록 했음.- 육류 및 가금류 제품- 모조 육류 및 모조 가금류 제품- 육류나 가금류를 대체하지 않는 기타 식품 기존 가이드라인은 육류 또는 가금류의 물리적·영양학적 특성을 갖는다고 광고되는 모조 육류 또는 모조 가금류 제품의 법적 요건을 기술하고 있음. 그런데 최근 새로운 식물성 제품이 많아지면서 육류나 가금류 대체용으로 제조되지 않은 새로운 식물성 식품들의 존재가 확인되었고, 이에 따라 가이드라인을 업데이트하여 이러한 제품들을 모조 육류 또는 모조 가금류 제품과 구분할 수 있도록 함. 모조 육류 또는 모조 가금류 제품에 대한 요건은 달라지지 않았음. 이 외에도 업데이트된 가이드라인에는 특정 식품이 혼동이 가능한 다른 유사 식품과 충분히 구분될 수 있도록 제품 이름이나 포장 상의 표시 문구를 통해 해당 식품을 명확하게 규정해야 한다는 내용도 포함되었음."
ID,ood_csv_ood_data,maha,-9827.423779,-18564.199219,안전위생,화학적 위해요소,"영국 웨일스 카디프, 100마리 이상의 바퀴벌레 발견된 식당 과태료 처분 영국 웨일스 카디프 소재의 한 테이크아웃 카페에서 100여 마리의 바퀴벌레가 발견되어, 소유주 둘에게 각각 1,000파운드, 500파운드의 과태료가 부과되었음.  불시로 진행된 식품 위생 검사 과정에서 소유주 중 한 명이 카운터 및 곤충을 쓸어내는 것이 목격되기도 했음.  이들은 카디프 의회에 의해 기소된 후 450파운드의 비용을 지불하라는 명령도 받았는데, 이는 2019년 5월 의회 직원들이 샌드위치, 카레 요리, 구운 감자를 제공하는 카페를 정기 점검한 데 이은 것임. 주방 바닥에서 살충제 분말이 발견된 후 조사관이 정밀 검사를 실시했는데, 더 많은 곤충뿐 아니라 싱크대 밑에서 바퀴벌레 덫도 발견되었음. 동 카페는 바퀴벌레가 살모넬라균을 옮길 위험으로 인해 자발적으로 폐쇄했음."
ID,ood_csv_ood_data,maha,-9827.423779,-10184.746094,영양건강,영양건강,"노르웨이, 시험 결과 맥주 중 알콜 고함량 노르웨이 양조음료협회가 다수의 식료품점에서 법정 맥주 알코올 함량 4.7%보다 높은 도수의 자국 소규모 양조장 맥주를 적발했음. 138개의 각기 다른 맥주를 대상으로 한 시험에서, 전체의 60%가 알코올 함량이 '지나치게 셈'으로 나타났으며, 이 중 일부는 7%가 넘는 제품도 있었음. "
ID,ood_csv_ood_data,maha,-9827.423779,-12842.047852,영양건강,영양건강,"미국 식생활지침자문위원회, 2025년 위원회의 과학 보고서 게시 미국 식생활지침자문위원회(DGAC)는 위원회의 '2025년 과학 보고서(Scientific Report of the 2025 Dietary Guidelines Advisory Committee)'를 게시(*)하였음. 이 보고서는 미국 보건복지부(HHS) 및 농무부(USDA)가 '미국인을 위한 식이 지침(Dietary Guidelines for Americans) 2025-2030'을 작성하는 데 사용하는 참고 자료로 활용될 것이며 지침은 2025년 말에 발표할 예정임. HHS 및 USDA는 DGAC의 보고서에 대한 의견수렴을 60일간 진행할 것이며 2025년 1월 16일의 공개회의를 개최하여 구두로 의견을 수렴할 것임. (*) https://www.dietaryguidelines.gov/2025-advisory-committee-report"
ID,ood_csv_ood_data,maha,-9827.423779,-10882.684570,화학적 위해요소,표시광고,"미국 FDA, 대마 식이보충제 판매한 8개 업체에 경고장 발부 미국 식품의약품청(FDA)이 대마(cannabidiol) 식이보충제를 제조한 업체 8곳에 경고장을 발부했음.  이들 경고장은 제품에 불법 마약을 강조표시 한 사실을 지적했음. 이들 제품에는 '강력한 염증성 질환 치료', '관절염, 당뇨, 알코올중독, 만성통증 등 각종 질환을 치료' 같은 항암활동을 강조한 내용이 표시되어 있었음. FDA는 자가 진단으로 치료가 불가한 질환들에는 이러한 표현을 사용할 수 없다고 언급함.  FDA는 경고장 6건에서, 식이보충제로 명시했으나 대마 제품은 식이보충제 정의에 속하지 않는 것으로 결론내린다고 언급함. 나머지 두 제품에 대해서는 외형이 식품과 유사하다고 지적함.  청은 지난해 'FDA와 마리화나: 질의응답'에서 식이보충제나 일반 식품으로 판매되는 성분은 시판전 허가를 받지 않아도 되나 대마는 해당되지 않는다는 결론을 밝힌 바 있음. 다만, 대마 제품을 식이보충제 정의에서 제외된다는 현재의 결론에 대해 의문을 제기할 만한 근거가 없으므로 관련자는 청에 관련 자료를 제출해도 좋다고 언급했었음. "
ID,ood_csv_ood_data,maha,-9827.423779,-12229.040039,화학적 위해요소,화학적 위해요소,"뉴질랜드, 폰테라(사)와 농민연합에 1080 농약 협박한 남성 유죄 인정 뉴질랜드의 폰테라(사)와 농민연합(Federated Farmers)을 협박한 혐의로 기소된 사업가가 혐의 두 가지를 모두 시인했음. 이름이 공개되지 않은 이 60세 남성은 지난 10월 마누카우 지방법원에서 두 가지 협박 죄목으로 기소된 후, 오늘 (17일) 오클랜드 고등법원에 나타났음.  오늘 이 남성은 2014년 11월에 폰테라(사)와 농민연합에 영아용 조제식에 1080 농약을 넣겠다고 협박하는 협박편지를 보낸 사실을 시인했음. 혐의 둘 다에 유죄 판결이 내려짐. 그러나 판사는 피고인이 진술한 답변의 사실적 기초가 계쟁 중에 있으며, 계쟁사실 심리는 2월에 있을 것이라고 말했음.  선고일은 그때 결정될 예정임. 마누카우 지방법원에 원래 제출된 법원 서류에 따르면 이 남성은 재정적인 이유로 동기가 부여됐음. 나중에 이 남성이 해충방제품 생산업체들과 관련됐단 사실이 밝혀졌음. 해당 업체들의 이름은 남성의 이름과 마찬가지로 적어도 2016년 중반까지 발표되지 않음. 경찰은 지난 3월, 폰테라(사)와 농민연합이 작년에 1080 독에 양성반응을 보이는 포장우유 제품들과 함께 협박 편지들을 받은 사실을 공개했음.  이 편지들은 뉴질랜드가 올해 3월 말까지 1080 독 사용을 중단하지 않을 경우 영아용 조제식과 기타 제품들을 오염시키겠다고 협박했음. 또한 이 문제를 공개적으로 폭로하겠다고 협박했음. 1080은 주머니쥐와 쥐, 담비와 같은 해충을 방제할 목적으로 보호부(the Department of Conservation)에서 널리 사용함."
ID,ood_csv_ood_data,maha,-9827.423779,-20464.501953,화학적 위해요소,안전위생,"[E/R]미국 Gourmet International Inc., 뚜껑 새는 현상 다수 접수된 주스음료 회수(터키 수입) -지역: 미국 IL MI WI CA MN OH WA VA-회수사: Gourmet International Inc. (회수중, 회수일 7/5/2018)-회수사유: 뚜껑 샘 현상 신고 다수 발생-제품명: 터키 수입제품1) SPARKLING GRAPEFRUIT JUICE DRINK, 6/34 oz., 코드/일자 914512 전체, UPC 1-91414-00512-22) SPARKLING LEMON JUICE DRINK , 6 /34 oz., 코드/일자 914513 전체, UPC 1-91414-00513-9  3) SPARKLING LIME JUICE DRINK, 6/34 oz, 코드/일자 914514 전체, UPC 1-91414-00514-64) SPARKLING MANDARIN JUICE DRINK, 6/34 oz., 코드/일자 914515 전체, UPC 1-91414-00515-35) SPARKLING POMEGRANETE JUICE DRNK, 6/34 oz., 코드/일자 914516 전체, UPC 1-91414-00516-06) SPARKLING SOUR CHERRY JUICE DRINK, 6/34 oz., 코드/일자 914517 전체, UPC 1-91414-00517-7"
ID,ood_csv_ood_data,maha,-9827.423779,-15661.857422,안전위생,안전위생,"유럽식품안전청, 미쓰비시(사)의 항산화 소금에 대해 회원국들 우려해 유럽식품안전청(EFSA)은 회원국들의 독성에 대한 우려를 고려해 미쓰비시(Mitsubishi)(사)의 신소재 식품인 항산화 소금의 안전평가에 대해 고삐를 죄었음.  미쓰비시(사)는 2012년 'Pyrroloquinoline Quinone 디소듐 소금'에 대한 신소재 식품 신청을 진행한 바 있음.  그러나 2016년 아일랜드 식품안전청(FSAI)은 특히 유전독성을 포함해 성분들의 안전성을 지지하는 데이터가 불충분하다고 판단해 추가적인 평가가 필요하다고 결론내렸음.  이러한 우려는 이후 회원국들에 의해 다시 표출되었음.  제출된 동물연구 보고서에는 상기 제품의 고함량 섭취 시 소변에서의 해당성분 결정화를 비롯해 신장 독성 및 암녹색 대변을 포함한 부작용들이 나타났다고 언급하고 있음. 신청서에는 성분('Hyphomicrobium denitrificans'의 발효를 통해 생산된 적갈색 가루)을 하루 50mg만큼 식품 보충제에 99% 순도로 사용할 수 있다고 제안되었음. 'BioPQQ' 브랜드로 미쓰비시(사)에 의해 마케팅된 이 성분은 항산화 물질로서 콜레스테롤 수치를 낮추는 데 도움을 준다고 예상되어 왔음. 미쓰비시(사)의 RD 부서에서 내놓은 2015 보고서에 의하면, 성분은 LDL 콜레스테롤 감소에 도움을 주는 것으로 밝혀졌음. 뿐만 아니라 인지 및 면역 기능과 생장촉진에도 이롭다고 전했음.  한편 미국에서 이 성분은 스포츠 영양 분야에서 판매되어 왔음. "
ID,ood_csv_ood_data,maha,-9827.423779,-15125.622070,화학적 위해요소,안전위생,"[회수]영국 Loch Lomond Brewery, 탄산가스 과다 주입으로 에일 제품 3종 회수 -일시 : 2019.7.19.-지역 : 영국 Lidl 독점 판매-제품명 : 사용권장기한 2020년 6월, 배치코드 100619 동일1) Citra Kind of Magic 4.0% APA2) Lost in Mosaic 5.0% IPA3) Red or Dead 4.5% IPA  440ml-회수사 : Loch Lomond Brewery-회수사유 : 탄산가스 과다 주입에 따라 개봉 시 캔이 터지며 열릴 가능성 있음-제품사진 : 원문참조"
ID,ood_csv_ood_data,maha,-9827.423779,-14779.220703,영양건강,영양건강,"미국 식품의약품청, Revive Superfoods(사) 제품 섭취한 소비자의 급성 간부전 보고에 대한 조사 진행 중 미국 식품의약품청(FDA)은 Revive Superfoods(사)의 제품을 섭취한 이후 급성 간부전을 겪었다고 밝힌 사람들의 불만 사례를 조사하고 있음. FDA는 이미 Daily Harvest(사)에 대한 조사를 진행하고 있으며 이제는 Revive Superfoods도 조사하고 있다고 밝혔음. Vincent Carrotozzolo는 6월에 간 효소 증가로 입원하였고 급성 간부전을 경계하고 있다고 함.  그는 Revive Superfoods의 스무디(베리스무디, 망고파인애플스무디)를 섭취했었다고 하며, 최근 Daily Harvest(사)의 French Lentil + Leek crumbles 제품 회수와 소비자들의 만성 간부전 문제의 원인으로 타라분말이 지목되었음을 들었다고 함. 또한 그는 타라 단백질이 Revive Superfoods의 망고파인애플스무디(Mango and Pineapple smoothies)의 성분임을 알게 되었음. Revive Superfoods는 망고파인애플스무디에 대한 병원균, 독소, 알레르기 유발성분 검사 결과가 음성이었다고 밝혔음. 캐나다 식품검사청과 FDA는 현재 조사 진행 중이라고 밝혔음."
ID,ood_csv_ood_data,maha,-9827.423779,-14416.636719,안전위생,화학적 위해요소,"[회수]캐나다 That Homebrew Shop, 과탄산나트륨 존재로 아스코르브산 회수 - 최초 발표 일자: 2023-09-26 (업데이트 일자: 2023-09-27)- 유통지역: 캐나다 브리티시컬럼비아- 회수사: That Homebrew Shop- 제품명: Ascorbic Acid 100 g; 코드: February 21, 2023부터 March 28, 2023 포함한 날짜까지 전부; UPC: - - 회수사유: 과탄산나트륨 존재- 제품사진: -"
ID,ood_csv_ood_data,maha,-9827.423779,-11165.132812,물리적 위해요소,안전위생,"호주 연방의료제품청, 변색 및 프로바이오틱 수치 감소로 'Ultrabiotic Factors for Juniors, Chewable Tablets' 회수 - 일자: 2022.1.6(회수조치시행일)(정보개시일: 1.10)- 제품명 및 설명: Ultrabiotic Factors for Juniors, Chewable Tablets, (30s 및 60s) > 배치번호: 200649, 201418, 201420, 210334, 200492, 201419, 201421, 210333, 210835 > ARTG 341873- 회수사(Responsible Entity(*)): FIT-BioCeuticals Limited * 회수 조치의 책임이 있는 스폰서/공급자/수입자를 나타냄- 회수사유: BioCeuticals은 특정 배치의 UltraBiotic Factors for Juniors (30s) (60s)에서 얼룩덜룩한 정제 알에 대한 소수의 불만을 접수받았음. 이후 BioCeuticals 가 항의 받은 배치와 남은 샘플에 대한 검사를 실시한 결과, 프로바이오틱스의 수치가 크가 감소한 것으로 확인되었음. 해당 배치들은 두 가지 프로바이오틱(총 Lactobacillus 및 총 Bifidobacterium) 활성에 대한 150억 CFU의 강조표시 요건을 충족하지 못할 수 있음.일반적으로 프로바이오틱스 원료는 습기에 민감함. BioCeutical 검사 결과, 일부 베조 성분에서 결합 가능한 습기를 발견하였으며, 이는 시간이 흐름에 따라 변색되도 프로바이오틱스 수치가 감소하는 원인이 됨.* https://www.tga.gov.au/aust-numbers-medicine-labelsARTG(Australian Register of Therapeutic Goods)에 포함된 모든 의약품은 관련 AUST 번호(AUST R, AUST L 또는 AUST L(A) 번호)을 포함해야 함. AUST 번호는 ARTG에서 제품을 식별함. ARTG ID 또는 등록/등재 번호로 알려져 있음."
ID,ood_csv_ood_data,maha,-9827.423779,-33061.710938,신규 위해요소,신규 위해요소,"호주, 이르면 내년 호주 슈퍼마켓에 배양육이 진열될 수 있어 호주뉴질랜드 식품기준청(FSANZ)는 고급 배양육 업체의 신청서를 평가하고 있으며, 다른 업체는 상황이 어떻게 바뀌는지 지켜보고 있음. 이는 미국 농무부가 Upside Foods(사)와 Good Meat(사)의 ""실험실에서 생장한(lab-grown)"" 또는 ""세포 배양된(cell-cultivated)""의 라벨이 붙은 닭고기를 판매할 수 있도록 승인한 것에 따른 것임.세포 기반의 육류 업체인 Vow(사)가 호주 최초로 배양육 판매를 신청했음. FSANZ 관계자는 ABC언론사에 FSANZ가 8월에 해당 신청 건에 대해 논의하고 내년 3월까지 결정할 예정이라고 함.배양육 업체인  Magic Valley(사)는 올해 식품안전기관에 신청서를 제출하고, 승인을 받으면 2024년 말까지 제품화를 목표로 계획하고 있다고 함."
ID,ood_csv_ood_data,maha,-9827.423779,-18950.847656,화학적 위해요소,물리적 위해요소,"[회수]호주 Kmart Australia Limited, 제품 하자로 머그잔 세트 4종 회수 - 회수일시: 2015.7.7- 유통지역: 호주- 제품명: Homemaker Mugs (4개 한 세트, 세트 4종, 6개 스타일, 판매기간: 2015.1.13 ~ 2015.6.22)- 스타일: APN Nos.1) 9341102716897 - Cockatiel2) 9341102716903 - Dipped3) 9341102716910 - Natural4) 9341102717023 - Urban5) 9341102726582 - Floral6) 9341102726599 - Isha- 회수사: Kmart Australia Limited- 회수사유: 뜨거운 액체를 담을 경우 머그잔에 금이 갈 수 있으며 바닥이 떨어져 나갈 수 있음- 기타: 제품 사진은 원문 참조 "
ID,ood_csv_ood_data,maha,-9827.423779,-15968.080078,영양건강,안전위생,"영국 Iceland Foods, 가장 매운 고추 종으로 알려진 '페퍼 X' 함유한 즉석식품 2종에 18세 이상 연령제한 도입해 영국 언론 Daily Mail에 따르면, 슈퍼마켓 체인인 Iceland Foods(사)는 가장 매운 고추 종으로 알려진 '페퍼 X(Pepper X)'를 함유한 즉석식품 2종에 18세 이상만 구입 가능한 연령제한을 도입하였음.  페퍼 X는 스코빌 지수가 269만으로 할라피뇨보다 53,000% 이상 매움. 이는 Iceland(사)의 Chicken Tikka Masala 즉석식품과 Chilli Mac and Cheese 즉석식품에 포함되었음.  이로써 Iceland(사)는 영국 소매업체 중 최초로 즉석식품에 연령 제한을 두게 되었으며, 이는 극한의 매운맛으로부터 젊은 고객을 보호하기 위한 결정임. 슈퍼마켓 직원은 계산대에서 신분증을 확인하여 미성년 고객이 동 제품을 구매할 수 없도록 할 것임. "
ID,ood_csv_ood_data,maha,-9827.423779,-17426.441406,신규 위해요소,신규 위해요소,"미국 농업마케팅국, 생명공학 식품 목록 업데이트에 대한 의견 수렴 미국 농무부 농업마케팅국(AMS)이 생명공학 식품 목록(List of Bioengineered Foods)의 업데이트에 대해 의견을 수렴한다고 발표함. 업데이트 내용은 (1)해충 저항성을 갖는 유전자변형 사탕수수 'Sugarcane (insect-resistant)'를 목록에 추가하고, (2)이미 목록에 있는 여름 호박 'Squash (summer)'의 명칭에 '바이러스 저항성(virus-resistant)'을 포함하는 것임.  이 외에도 농업마케팅국은 현재 승인 과정 중에 있거나 승인되었지만 식품용 생산이 합법화되지 않은 유전자변형 동부콩(Cowpea) 품종 'Event—AAT709A' 및 쌀 품종 'Event—GR2E'에 대해서도 목록 등재를 고려하고 있는데, 해당 품종과 관련된 추가적인 정보가 있는지에 대해서도 의견을 수렴한다고 밝혔음."
ID,ood_csv_ood_data,maha,-9827.423779,-11793.856445,화학적 위해요소,화학적 위해요소,"[회수]캐나다 Cascade Designs Inc., 손잡이 분리로 인한 화상위험으로 태국산 캠핑용 냄비 회수 - 최초 발표 일자: 2024-02-22(최신 업데이트 일자: 2024-02-22)- 유통지역: 캐나다, 미국 및 멕시코- 회수/수입업체: Cascade Designs Inc.(미국)- 제품 정보: MSR camping cooking pots모델명; 용량Pocket Rocket Stove KitReactor 1.0L Pot; .0 LReactor 1.0L Stove System; 1.0 LReactor 1.7L Pot; 1.7 LReactor 1.7L Stove System; 1.7 LTrail Lite 1.3L Pot; 1.3 LTrail Lite 2L Pot; 2 LTrail Lite Duo Cook SetTrail Lite Solo Cook Set- 원산지: 태국- 회수사유: 냄비 손잡이가 분리되거나 헐거워져 뜨거운 음식과 액체가 제품에서 흘러나와 소비자가 화상을 입을 수 있음.- 제품사진: 원문참조- 기타: 2024년 2월 21일, 동 업체는 캐나다에서 화상사례 1건을 보고받았음. 미국에서는 고온에서 액체를 가열한 뒤 손잡이가 분리되어 액체가 사람에게 떨어져 화상을 입었다는 21건의 보고를 받았음. 동 업체는 멕시코의 부상 또는 사고 보고를 받지 않음."
ID,ood_csv_ood_data,maha,-9827.423779,-32433.292969,안전위생,안전위생,"호주 소비자경쟁위원회, 2015-2016 소비자 제품 회수건 증가   호주 소비자경쟁위원회(ACCC)의 분석 수치(*)에 따르면, 2015-2016년도 회수 제품 중 최다 목록을 차지한 품목은 자동차로 나타났음.(식품 관련 내용 발췌) ACCC는 식품회수 빈도에 따른 순위를 항목별로 공개했음. 자동차 다음 순위 항목을 식품과 식료품(123건, 2014-2015: 71건)이 차지했음. 회수 사유로는 견과나 알류와 같은 알레르기 유발성분 미표시, 금속성 이물 등 오염물질 또는 세균이 가장 두드러진 이유였음.(*)http://www.accc.gov.au/media-release/check-your-home-for-recalled-products "
ID,ood_csv_ood_data,maha,-9827.423779,-10583.611328,물리적 위해요소,물리적 위해요소,"뉴질랜드 일차산업부, 선박에서 살아있는 초파리 유충 발견함에 따라 대만산 망고 및 리치 수입 중단 국경에 있는 선박에서 살아있는 초파리 유충을 발견한 후 대만산 신선 리치 및 망고 수입을 중단함. 뉴질랜드 일차산업부는 지난 금요일 과일 탁송물에서 유충를 발견하였고, 그다음날 동양 초파리(oriental fruit fly)인 것으로 확인했다고 함. 이 초파리는 국경에서 발견되어 왔지만, 뉴질랜드 내에서 발견되지 않았음. 이 곤충은 과일에 알을 낳고, 그러면 구더기는 과일을 먹으면서 과일을 썩게하고 판매 불가능하게 만들음. 증기 열 처리된 대만산 리치 및 망고 수입은 조사가 진행되는 동안 중단됨. 국경에 도착하는 탁송물은 폐기 또는 반송이라는 선택지와 함께 대기하게 될 것임."
ID,ood_csv_ood_data,maha,-9827.423779,-16835.574219,안전위생,안전위생,"유럽집행위원회, 식품 및 농업에 관한 여론 조사 결과 발표 유럽집행위원회는 유럽연합(EU)의 식품 및 농업에 대한 여론조사 결과(*)를 발표했음. EU 집행위원회가 오늘 발표한 농업 및 공동농업정책(CAP) 관련 여론 조사의 주요 결과는 다음과 같음.- 유럽인 4명 중 3명이 CAP을 알고 있으며 모든 국민이 혜택을 받는 것으로 생각하고 있음.- 2017년 대비 더 많은 EU 시민들이 CAP(73%, 2017년 대비 6%포인트 상승)를 인지하고 있으며, CAP가 농민뿐 아니라 모든 시민에게 혜택을 준다고 믿고 있는 것으로 나타났음(76%, 2017년 대비 15%포인트 상승).- CAP의 주요 목적이 무엇이어야 하는지에 대한 시민들의 관점은 2017년 조사 결과와 유사했음. 대다수인 응답자 62%는 2017년과 같이, 고품질의 안전하고 건강한 식품을 제공하는 것이 주요 목표가 되어야 한다고 생각함. - EU가 식량안보, 지속가능성, 안전한 품질의 식품 등 CAP의 핵심 목표와 관련하여 그 역할을 수행하고 있다고 생각하는 유럽인들이 늘어나고 있음.- 현재 유기농 로고를 알고 있는 시민은 56%(2017년 대비 29%포인트 상승)에 달함.  이번 조사는 2020년 8월부터 9월까지 27개 회원국의 27,200명 이상의 응답자를 대상으로 실시되었음. 조사 관련 전체 보고서는 11월 말에 발표될 예정임. (*) https://ec.europa.eu/info/news/sustainability-rural-areas-food-security-commission-publishes-public-opinion-survey-eu-food-and-farming-2020-oct-14_en"
ID,ood_csv_ood_data,maha,-9827.423779,-12197.626953,물리적 위해요소,물리적 위해요소,"캐나다 에드먼턴 일가족, 포도 먹을 때 거미있는지 확인토록 주의 당부 캐나다 에드먼턴의 일가족이 지난 일요일 요깃거리를 찾아 냉장고 문을 열어 반쯤 남은 포도 봉지를 꺼내든 순간 흑색과부거미(black widow spider)를 발견했음. 캐나다 식품검사청(CFIA)은 신선 농산물을 구매할 때 위험성은 낮지만 꼼꼼히 육안으로 잘 살펴보아야 한다고 설명하면서, 바나나와 베리류에서도 전갈이 나오는 사례가 있다며 관련 주의 경고문을 게재했음(*). (*) 캐나다 식품검사청 '신선 농산물에서 벌레, 거미, 전갈이 나왔을 떄 안전 대책 요령' http://www.inspection.gc.ca/food/information-for-consumers/fact-sheets-and-infographics/products-and-risks/fruits-and-vegetables/spiders-in-fresh-produce/eng/1332275927192/1332275998287"
ID,ood_csv_ood_data,maha,-9827.423779,-50002.476562,안전위생,안전위생,"[E/R]미국 Leeann Chin, Inc, 높은 pH로 소스 제품 회수 -지역: 미국 MN, WI-회수사: Leeann Chin, Inc (회수중, 회수일: 6/22/2022)-회수사유: 제품 사양(specifications)보다 높은 pH-제품명: Lee Ann Chin Thai Peanut Sauce. Net Wt 13.5 oz (384g) UPC 61248 87100. (P1 310 22 PEA, P1 013 23 PEA)"
ID,ood_csv_ood_data,maha,-9827.423779,-24706.136719,생물학적 위해요소,안전위생,"아르헨티나 티에라델푸에고, 해안 연어 양식 금지 아르헨티나 최남단 티에라델푸에고(Tierra del Fuego) 주(州;provincia) 재판부는 연어양식을 금지하는 법안을 만장일치로 통과시킴. 환경보호단체 Rewilding Argentina의 발표에 따르면, 연어 양식업이 지역 환경뿐만 아니라 주민들의 건강과 경제까지 위협하고 있다고 함. 그린피스 아르헨티나는 이번 법안 통과를 축하하며 아르헨티나는 연어 양식업을 금지한 세계 최초의 국가가 되었다고 함. 아르헨티나 남부 해역(특히 비글 해협)에서 양식업을 중단하려는 지역 운동은 2018년 3월 노르웨이 혁신부, 아르헨티나 농업부 및 주정부간에 지역 연어 양식 개발 가능성을 조사하기로 합의한 협정이 체결되면서 시작되었음. "
ID,ood_csv_ood_data,maha,-9827.423779,-24682.261719,표시광고,표시광고,"영국 식품기준청, 대체 성분으로 사용될 수 있는 정제유 관련 소비자 지침 안내   (2022-03-25) 영국 식품기준청, 식량공급 차질 없도록 해바라기유 대체로 채종유 함유될 수도 있어 (우크라이나 정세)  우크라이나 분쟁으로 영국의 해바라기유 수급이 심각한 영향을 받고 있으므로, 영국 식품기준청(FSA)은 소비자와 소매업체를 대상으로 대체 유지류 및 제품 라벨링에 대한 추가정보를 제공함.  FSA는 일부 식품에 해바라기유 함유 표시가 있음에도 불구하고 다른 정제되거나 완전 정제된(refined or fully refined) 식품 등급 식물유지류가 함유될 수 있다고 밝혔음.   이번 업데이트는 완전 정제된 팜유·코코넛유·대두유가 일부 제품에 라벨 변경 없이 사용되고 있다는 점을 안내함. FSA는 이전에도 우크라이나 분쟁으로 인해 정제 유채유가 사용될 수 있다고 알린 바 있음.  한편, 지역 당국들은 사례별로 적절한 결정을 내리고, 소비자 이익과 관련해 고려할 수 있는 요인들에 대한 지침을 발표했음. 또한 FSA는 이러한 유지류 관련, 알레르기 반응 위험에 관한 신속위해평가(*)도 발표함.  대체 유지류가 사용되는 경우, FSA는 예를 들어 업체가 해당 제품이 매장 구매인지 온라인 구매인지 여부와 관계없이 관련 제품의 변경사항에 대해 웹사이트에서 안내할 수 있도록 기대함.  (*) https://www.food.gov.uk/research/food-allergy-and-intolerance-research/rapid-risk-assessment-on-the-risk-of-allergic-reactions-in-uk-consumers-if-sunflower-oil-is-substituted-with-certain-vegetable"
