split,ood_tag,method,threshold,score,true_label,pred_label,text
OOD,ood_csv_ood_data,maha,-9827.423779,-4223.407227,N/A,안전위생,"미국 농무부, 가장 위험한 생물작용제 연구를 위한 새로운 연구소 운영 예정 미국 농무부(USDA)가 12억 5천 만 달러 규모의 '생물안전 레벨-4(BSL-4) 연구소'를 운영할 예정임. 해당 연구소는 연방정부가 캔자스주에 건설중임. 생물안전 레벨-4 연구소는 가장 높은 등급의 방지시설을 갖춘 연구소로, 치사율이 높고 치료제가 없는 에볼라 바이러스와 같은 가장 위험한 생물작용제를 격리시켜 연구함. 이 새로운 국가생명농업방어시설(NBAF)은 1954년부터 해외 동물질병의 유입을 방어해온 플럼아일랜드동물질병센터(PIADC)를 대신할 예정임. 연구소는 2020년 완공 예정이며, 농무부는 2021년 5월부터 소유권을 갖게 됨. 미국 농무부에 따르면, 해당 국가생명농업방어시설이 미국 최대의 BSL-4 생화학적 봉쇄시설을 갖춘 연구소가 될 것이며, 이곳에서 사람의 건강에 영향을 미치는 동물질병 등의 고위험 동물질병 백신 및 진단법을 연구할 수 있음. 이와 관련하여 농무부 연구교육경제차관 스코트 허친스(Scott Hutchins)는 ""모든 안전은 식품안전에서 시작된다.""고 말했음."
OOD,ood_csv_ood_data,maha,-9827.423779,-1812.703125,N/A,안전위생,"캐나다 식품검사청, 전략 진행사항에 대한 보고서 발표 캐나다 식품검사청(CFIA)은 ""현재의 대응, 미래를 준비(RTBF)""작년에 시작된 전략 체계에 대한 중간 보고서를 발행했음. [지배구조 및 관리기관의 구조 변화]- 고위 경영진이 변화를 위한 준비와 역량을 기반으로 발의를 어떻게 진행시키는 지에 대한 결정을 내일 수 있는 '전략우선감독위원회(Strategic Priorities Oversight Committee' 설립- 정부의 시장접근 및 통상의제를 보다 진전시키고자 하는 노력의 일환으로, CFIA와 농업식품부(AAFC) 내의 국제활동에 초점을 맞추고 책임을 지는 새로운 '국제 업무 지부(Internation Affairs Branch)' 창설- 현상태에 도전하는 혁신 문화를 장려하는 전담팀(통칭, 'i-Zone')을 통해 사업의 개발, 서비스 및 기술의 미래설계와 구현에 중점을 둔 새로운 '개혁, 사업 및 서비스 개발 지부(Innovation, Business and Service Development Branch)' 창설- 기관 전반에 걸친 위험 기반 계획 및 자원 최적화를 향상시키고 통합시키기 위해서 식품, 식물 및 동물을 위한 '사업분야 관리 이사회(Business Line Management Boards)' 시작 [작년을 포함하는 추가 성취]1) '시설기반 위험평가 모델(Establishment-Based Risk Assessment Model, ERA)' 및 'ERA-부화장 모델(ERA-Hachery Model) 데이터 수집- 연방규제시설 및 검사관이 수집한 유제류, 육류/가금류 및 단풍나무(maple) 데이터, 어류와 해산물, 꿀 및 달걀제품을 포함하는 추가적인 음식 상품을 위해서 데이터 수집 시작- 연방규제 부화장으로부터 데이터 수집2) ERA 결과 통합- 유제류, 육류/가금류의 분석 결과- 단풍나무 및 부화장 분야 분석 시작- 모든 상품 결과를 프로그램과 운용 계획에 통합시키는 전담반 구성- 수입위험평가모델(Importer Risk Assessment Model)에 대한 ERA 알고리즘 적용3) 캐나다 식품안전정보망(CFSIN)- CFSIN 기술 솔루션 개발의 공식적인 시작- 온타리오, 앨버타, 누나부트와 3가지 데이터를 공유하는 약정서 체결- 공통 CFSIN 데이터사전 완성 및 공통 식품분류체계 확인- 환경탐사 및 정보활동의 목록 개발 [향후 3년간 캐나다 정부의 계획]1) ERA 모델: - ERA-Feed Model 알고리즘 개발- ERA-Feed Model의 결과를 이용하여 사료시설 관련 위험수준 평가에 체계적이고 증거기반 접근방식 채택- 'My CFIA/Digital Service Delivery Platform(DSDP)'를 통해 온라인으로 시설 데이터 통합2) ERA 구현: - ERA 결과를 사용하여 식품안전 위험을 기반으로 모든 식품 품목에 대한 준수증명 빈도 알림- ERA-Hatchery 결과를 사용하여 캐나다인의 준수증명 빈도를 알림3) 식품안전정보망(CFSIN): - CFSIN 플랫폼 출시하고 식품안전파트너의 게시, 지지 및 네트워크 개발에 집중- 식품산업 및 학계와 연계하여 네트워크를 성장시키는 전략 수립- 연방, 주 및 준주의 식량감시활동에 대한 범캐나다 공유 접근법 개발 * 보고서 전문: http://www.inspection.gc.ca/DAM/DAM-aboutcfia-sujetacia/STAGING/text-texte/rtbf_raba_1538074641388_eng.pdf "
OOD,ood_csv_ood_data,maha,-9827.423779,-3823.125732,N/A,안전위생,"미국 농무부, 식량 생산과 안보에 지원 발표 미국 농무부(USDA) 국립식품농업연구소(NIFA, National Institute of Food and Agriculture)는 오늘 (현지 시각), 식량 생산을 증진시키고 식량 안보를 향상시키기 위한 협동교육연구에 1,600만 달러를 지원하겠다고 발표함. NIFA는 '식품 및 농업 국립연구소 식량 안보(AFRI Food Security)' 프로그램을 통해 지원금을 제공할 예정임. AFRI Food Security는 2015년, 더욱 지속 가능하고, 생산성이 있으며, 경제적으로 실행 가능한 동식물 생산 체계를 구축하는 것을 목표로하고 있음. 이 프로그램은 지역 경제 개발과 번영에 기여하는 지역에서 채택한 작물 품종과 가축 재래종도 발전시킬 것임. 지원자들에 대한 2015년(회계 연도) AFRI Food Security 추구사항은 현재와 미래의 사회 도전과제를 해결하는데 필요한 응용식품 및 농업 과학과 지식의 토대를 세워나가기 위한 2014 농업법(Farm Bill)의 4가지 우선사항을 다루고 있음. 4가지 우선사항은 식물 질병, 생산 및 제품; 동물 질병, 생산 및 제품; 식품 안전, 영양 및 건강; 농업 경제 및 지역사회임. 동의서 마감기한은 2014년 4월 4일이며, 모든 신청 마감은 2015년 6월 4일임."
OOD,ood_csv_ood_data,maha,-9827.423779,-4815.603027,N/A,안전위생,"영국 식품기준청, 최초로 산,관,소비자단체가 참여한 식품 알레르기 심포지엄 열어 영국 식품기준청(FSA)이 2월25일 개최한 식품 알레르기 심포지엄에 주요 식품 부문, 지방 집행당국, 임상 알레르기 전문가와 알레르기 소비자 단체에서 100명이 넘는 인원이 참여함. 행사의 목표는 정부 안팎에서 파트너를 모아 모범 사례를 보여주고, 의식을 높이며 식품 과민 소비자의 삶을 향상시키도록 변화를 주도하기 위함.  FSA 청장 Heather Hancok은 기조연설에서 ""이번 심포지엄은 식품 알레르기 및 과민증에의 도전을 어떻게 해결할 것인가에 대한 공동 의제를 설정하는 이정표다. 특히 나는 행사 전체를 관통하는 공통의 목적 의식에 용기를 얻었다. 메시지와 우선순위는 분명했고 깊은 통찰력과 전문지식을 바탕으로 했다. 우리의 계획에 이것들을 반영할 것이며 식품 알레르기를 가진 이들의 삶을 개선하기 위한 협력적 접근에 전념할 것이다.""라고 함. 행사는 '알레르기를 갖고 사는 것의 현실', '알레르기 유발 물질의 효율적 관리', '식품체인의 새로운 도전과 기회'. 'FSA 측의 식품과민증에 대한 전략' 세션으로 구성되었음."
OOD,ood_csv_ood_data,maha,-9827.423779,-8950.665039,N/A,안전위생,"호주 농업수자원부, 꿀 및 양봉제품을 노퍽아일랜드로 반입 또는 수입하는 조건 변경에 대한 의견수렴 호주 농업수자원부는 노퍽아일랜드로 양봉제품을 들여오는 상업적 사업자와 수입업자 및 노퍽아일랜드 거주자, 양봉가와 여행자에게 다음을 알림. [변경사항_여행자 또는 거주자]꿀의 개인 수화물은 반드시 다음을 준수해야 함.1. 1인당 750g 을 초과하지 말 것2. 상업적으로 준비되고 포장된 제품일 것3. 호주 원산 제품일 것4. 벌에게 먹이지 말 것 1 ~ 3 항의 조건은 제품에 적절한 상업 표시를 통해 입증되어야 함. 이러한 조건을 충족시키지 못하거나 기타 다른 양봉제품의 개인 수화물인 경우, 상업적 조건을 반드시 충족시켜야 함. 1인당 750g의 제한은 상업목적으로 수입된 제품의 위험을 감소시키고 양봉 전환 위험이나 환경에 이용될 가능성을 낮춤. [변경사항_상업적 사업자]꿀, 벌집, 벌독, 밀납, 프로폴리스 및 로얄젤리를 포함하여 상업적 사용 목적으로 수입한 양봉제품은 반드시 다음을 준수해야 함.1. 제품에 곤충, 종자, 토양, 진흙, 점토, 동물성 물질(예: 대변) 및 식물성 물질(예: 짚, 잔가지, 잎, 뿌리, 나무껍질)이 없음을 확인할 수 있는 오염물질을 제거하는 처리를 할 것2. 다음을 위해 상업적으로 준비 및 포장할 것:  a. 소매점 판매 b. 샘플 및 실험실 분석 목적 한정 c. 제품이 근 규모의 꿀(bulk honey)일 경우에 한정하여, 소매점 판매를 위한 재포장3. 'a.' 와 'b.'가 충족했음을 설명하는 제조업자의 명시 첨부4. 기타: a. 유럽 foulbrood(M. plutonius)와 미국 foulbrood(Paenibacillus larvae) 유래 지역 제외 국가 또는 지역의 양봉장에서 제조한 제품 b. 15 kGray의 방사선 조사 처리된 제품 c. 60 °C의 최저 중심 온도에서 최소한 8시간동안 처리(저온살균)된 제품 d. 'OIE Terrestrial Manual'의 관련 장(chapter)에 기술된 분석법에 의해서 M. plutonius 및 Paenibacillus larvae가 없는 것으로 확인된 제품5. 'd.' 준수를 입증하는 수출국가가 발행한 보건증명서를 동봉할 것 다음에 해당하는 제품은 'd.' 및 'e.' 사항의 면제 대상임.- 150ml 이하의 용량으로 개별포장된 액체 상태의 꿀 및 꿀제품- 35g 이하의 용량으로 개별포장된 분말 형태 꿀- 사람의 섭취를 목적으로 식품의 원료로 사용된 꿀 또는 사람의 사용을 위한 화장품으로 사용된 꿀- 200ml를 초과하지 않는 병, 튜브, 봉지(sachets) 또는 화장품에 담겨서 액체 팅크(*알코올에 혼합하여 약제로 쓰는 물질), 분형, 정형 또는 크림형으로 사용된 프로폴리스- 800mg 캡슐 미만, 35g 봉지 또는 150mL 물약병(vials)에 담긴 로얄 젤리 [의견수렴]상정된 수입조건에 대한 원문 첨부 및 참여 웹페이지: https://haveyoursay.agriculture.gov.au/bee-products-norfolk-island의견은 2018년 11월 30일까지 제출 받음."
OOD,ood_csv_ood_data,maha,-9827.423779,-2456.529541,N/A,안전위생,"CODEX, 제37차 총회 보고서 공개 국제식품규격위원회(Codex Alimentarius)는 2014년 7월 14일부터 18일까지 스위스 제네베에서 개최된 제37차 국제식품규격위원회 총회의 보고서를 공개함.  보고서의 목차는 다음과 같음.(의제 1) 의제 채택(의제 2) 코덱스 규격 및 관련 문서의 마련을 위한 중점 심의 a) 총회 채택을 위한 규격 초안 및 관련 문서 b) 규격 설정 모니터링 c) 신규 규격 및 관련 문서 마련을 위한 제안 사항(의제 3) 2014-2019 국제식품규격위원회 전략 계획(의제 4) 재정 및 예산 관련 사안(의제 5) 국제식품규격위원회와 타 국제 기구간의 관계: 비정부 국제기구의 CODEX 참관인 지위 신청(의제 6) 유럽식량농업기구(FAO) 및 세계보건기구(WHO) 관련 사안 a) CODEX 참여 강화를 위한 FAO/WHO 프로젝트 및 신탁기금 b) 과학적 자문 요청 고려(의제 7) 제38차 총회 의제안(그외) 기타 사업 및 향후 업무 * 보고서 전문: 첨부 문서 참고"
OOD,ood_csv_ood_data,maha,-9827.423779,-1863.981445,N/A,화학적 위해요소,"세계도핑방지기구(WADA), 금지 보충제 성분 리스트 시행 세계도핑방지기구(WADA)의 업데이트된 금지 물질 리스트가 시행되었으며, WADA는 식이보충제 및 연관 성분과 관련된 변경 작업을 하고 있음. 세계도핑방지규약(World Anti doping Code)의 모든 서명자에 의무를 부과하는 6개 국제 표준 중 하나인 해당 리스트는 작년 9월에 발표되었음. 2019년도 변경사항은 Epiandrosterine가 추가되었는데, 해당 성분은 스테로이드의 예로서 일부 식이보충제에서 발견될 수 있음. 기타 변경의 목적은 식이보충제에서 발견되거나 은폐제(masking agents)로 사용되는 성분들이 등제된 리스트를 이용하여 인체가 자연적으로 생산하지 않은 스테로이드 대사물질의 확인을 간소화하는 것임. 일부 보충제에서 발견될 수 있는 이미 금지된 물질들 중 다른 예들이 추가되었음. 이들 물질 중에는 DMBA에 대한 다른 이름인 4ㅡmethylpentan-2-amine가 포함됨. 보충제 업계는 DMBA를 사용해왔으며, 대체이름으로 리스트에 등재되었음(디메틸 아밀아민(Dimethylamylamine)의 대체제). * 상세 금지 물질들은 아래 주소에서 확인 가능: https://www.wada-ama.org/sites/default/files/wada_2019_english_prohibited_list.pdf"
OOD,ood_csv_ood_data,maha,-9827.423779,-8827.975586,N/A,안전위생,"미국 농무부 장관, G20 농업장관회의 이후 서반구 국가들과 공동성명 발표 일본 니가타현에서 열린 G20 농업장관회의에 참석한 서반구 농업 장관들이 글로벌 식품안전 및 농업 무역 증진을 위한 협력에 대해 논의하는 자리를 가졌음. 논의 후 아르헨티나, 브라질, 캐나다, 멕시코, 미국의 농업장관들은 다음의 공동성명을 발표하였음. 우리는 위험요소 및 과학적 사실에 기반하며 예측 가능하고 일관된 투명한 규제를 지원하기 위해 다른 국가들과 협력함. 우리 5개 국가는 농업 분야의 혁신이 소농 및 젊은 농민, 농촌 여성들의 안전하고 지속가능한 생산성 향상에 도움이 되며, 증가하는 세계 식량 수요를 충족시키는 데에도 기여한다는 사실을 알고 있음. 세계 인구가 2050년까지 98억 명에 도달할 것으로 예측되는 상황에서, 과학과 혁신은 농업 종사자들이 모든 사람에게 안정적으로 식량을 공급할 수 있도록 하는데 핵심적인 역할을 할 것임. 서반구 농업 분야 지도자로서, 우리는 과학 및 위험 분석 원칙에 기반한 세계 농업 무역을 위해 협력할 것임. 또한 농부들과 농장주들이 생산성을 향상시키고, 식품낭비를 줄이고, 토양, 물, 생물다양성을 보호하고, 안전하며 영양가 높고 적당한 가격의 식품을 생산하고, 세계인류의 이익을 증진할 수 있도록 지원할 것임. "
OOD,ood_csv_ood_data,maha,-9827.423779,-937.488647,N/A,안전위생,"국제식품규격위원회, 24일부터 제43차 코덱스총회(CAC43) 사상 최초로 온라인 개최 9월 24일(목) 12:00 (CET)에 사상 최초의 CAC43 국제식품규격위원회(CODEX Alimentarius)  온라인 총회가 열릴 예정임.  토론은 새로운 코덱스 텍스트 약 17개와 새로운 작업 일곱가지에 대한 제안이 중심이 될 것임. 이번 회의의 하이라이트는 식품위생 일반원칙(General Principles of Food Hygiene) 개정안과 식품사업자의 식품 알레르기 관리에 관한 실행규범, 마늘, 키위프루트, 카사바로 만든 제품, 혼합 zaatar, 칠리소스, kava에 대한 기준 등임. 관련 자료 사이트: http://www.fao.org/fao-who-codexalimentarius/meetings/detail/en/?meeting=CACsession=43"
OOD,ood_csv_ood_data,maha,-9827.423779,-4251.262695,N/A,안전위생,"유럽식품안전청, '오픈 EFSA' 노력 유럽식품안전청(EFSA)은 과학평가의 개방성, 견고성, 투명성을 제고하기 위해 주요 과학이슈들과 어떻게 고군분투하는지를 다룬 사설(*)을 발표했음. 이 외에도 지난해 '오픈 EFSA 변화' 자문 시간에 수렴했던 일반의 피드백을 대응하고자 청이 진행 중인 여타 노력들과 추가 대안들을 소개함.  청은 2002년부터 개방과 투명성을 주요 가치로 여기고, 유럽 소비자들에서 더 많이 설명하고 다가갈 수 있도록 각종 주요 대책들을 만들어 시행하고 있음. 현재 과학 평가에 사용한 데이터들에 접근할 수 있도록 개선 중임.  1. EFSA 저널 사설-사설: 과학평가의 견고성, 투명성, 개방성 제고 http://www.efsa.europa.eu/en/efsajournal/pub/e13031.htm -토니 하디 교수(과학위원회 위원장)와의 인터뷰: EFSA의 기관간 평가법 개발 http://www.efsa.europa.eu/en/press/news/150327a.htm-EFSA 사설 자문 결과: 과학평가의 개방성, 견고성, 투명성 제고http://www.efsa.europa.eu/en/efsajournal/doc/e13031.pdf 2. '오픈 EFSA로의 변화' - 'EFSA 사설 자문 결과: 과학평가의 개방성, 견고성, 투명성 제고' 전문http://www.efsa.europa.eu/en/150327/docs/openefsaoutcomeofpublicconsultation150327.pdf- '오픈 EFSA로의 변화': 예비 시행 계획http://www.efsa.europa.eu/en/corporate/pub/openefsapreliminaryimplementationplan150327.htm"
OOD,ood_csv_ood_data,maha,-9827.423779,-6462.858398,N/A,안전위생,"유럽식품안전청, 제1회 식품접촉물질 전문가 네트워크 회의 개최 유럽식품안전청(EFSA)은 11월 12일에서 14일까지 이탈리아 파르마에서 제1회 식품접촉물질 전문가 네트워크 회의를 개최함. 유럽연합 회원국가의 전문가들은 회의에 모여 식품접촉물질과 관련한 위해평가 활동과 비플라스틱(non-plastic) 식품접촉물질 부문의 도전과제 및 접근법을 논의할 예정임.  현재 유럽연합은 플라스틱과 재활용 플라스틱, 그리고 일부 화학물질로 생산된 식품접촉물질에 관한 통일된 규정을 보유하고 있으나 비플라스틱 식품접촉물질에 관한 규정은 부재한 실정임.  유럽연합 회원국의 전문가들은 EFSA의 네트워크를 통해 위해평가와 접근법에 대한 논의 및 협의 활동을 수행하고 있음."
OOD,ood_csv_ood_data,maha,-9827.423779,-3412.187744,N/A,화학적 위해요소,"캐나다 브랜던 경찰, 지역 학교에서 대마 식품 발견 및 주의 안내 캐나다 브랜던 경찰은 지역학교 운동장에서 과일젤리 포장지를 발견하고, 해당 제품이 대마 추출물로 만들어졌으며 테트라하이드로칸나비놀(tetrahydrocannabinol, THC)이 함유되었다고 발표함. THC는 대마의 주요 활성성분 결정화합물임. 경찰은 할로윈이 다가오고 새로운 대마초 법안이 통과됨에 따라, 대중들에게 버려진 제품의 포장지(*원문 사진 참조)를 인식하고 발견 시 경찰에 연락하도록 요청했음.  "
OOD,ood_csv_ood_data,maha,-9827.423779,-1303.736328,N/A,안전위생,"호주 농업수자원부, 조리되지 않은 새우 및 새우 제품 수입 가능국에 페루 추가(73-2019) 호주 농업수자원부는 조리되지 않은 새우 및 새우 제품 수입 가능국에 페루 추가한다는 내용을 홈페이지에 게시함(73-2019). [대상]- 조리하지 않은 새우 및 새우 제품의 수입업체, 관련 업종 종사자, 소매업체 [변경사항]- 2019년 5월 17일부터 페루의 새우 및 새우 제품의 에서 수출이 재개될 수 있음. 페루 감독 당국(국립수산보건국-SANIPES)은 자국이 호주의 강화된 수입 조건을 충족시킬 수 있다는 서면 확인을 해당 부처에 제공함. 동 국은 아르헨티나, 방글라데시, 브루나이, 중국, 덴마크, 인도, 인도네시아, 마다가스카르, 말레이시아, 사우디아라비아, 태국, 미국, 베트남과 함께 강화된 수입 조건을 충족시킬 수 있음을 서면 확인을 함. [상세 정보]- 강화된 수입 조건을 충족시킬 수 있음이 서면으로 확인되면 추가적인 산업 자문 공지 예정- 강화된 수입 기준 : http://www.agriculture.gov.au/biosecurity/risk-analysis/memos/ba2017-12"
OOD,ood_csv_ood_data,maha,-9827.423779,-5716.310547,N/A,안전위생,"유럽의회 농업위원회, 유기 농업 관련 법률 제정안에 관한 입장 발표 유럽의회 농업위원회는 13일 유기 농업 부문의 농민ㆍ가공업체ㆍ판매처ㆍ수입업체에 대한 보다 엄격하지만 현실적인 지속가능성 기준이 필요하며, 더욱 강도 높은 식품 사기 검사(checks)를 받아 EU 유기라벨에 대한 신뢰도를 높여야 한다는 입장을 밝힘. 위원회는 혼합(유기+전통) 농장을 포함는 유기식품에 대한 오염 회피 방안을 도입했으며, 영세 농민의 유기 농업 전환을 지원하는 계획을 지지했음. - 엄격한 통제: 연례적, 리스크 중심, 식품망 전반 EU집행위의 제안과는 다르게, 위원회는 식품사기 회피를 위하여 유기 농업 전체망에 대한 맞춤 통제체제가 필요하다고 주장했음. 농업위원회는 리스크 중심(risk-based)의 통제실시 계획은 지지 했으나, 모든 유기 농가에 대한 최소한의 연례적인 물리적 실사를 포기한다는 입장에는 반대했음. 회원국들은 모든 생산ㆍ가공ㆍ유통 단계에서 각 제품의 이력추적을 보장하여 소비자들이 구입하는 제품에 대한 '유기성'을 보장할 수 있도록 해야함.  - 특정 농약 기준치 대신 사전주의조치 농업위원회는 사업자에 공급망 전반에 대한 의무를 확대 부과하고, 미승인 기술의 사용을 회피하기 위한 신규 사전주의조치를 도입했음. EU의 유기 생산 규칙이, 예를 들어 미승인 농약 검출로 위반된 경우에는 추가 조사가 완료될 때까지 완제품에 유기 라벨을 부착할 수 없음. 제품은 적절한 검사 이후, 오염이 불가피했으며 유기 농민이 모든 사전주의 조치를 적용했다는 점이 명백한 경우 판매할 수 있음. 필요한 경우, EU집행위는 2020년 이후 미승인 물질에 대한 최대허용기준과 불가피한 오염에 대한 농민의 보상 수립을 위해 법안을 제시할 수 있음.  - EU 생산 촉진: 엄격히 규제된 혼합 농가 및 그룹 인증 위원회는 EU 집행위의 혼합(유기+전통)농가 배제 방침에 반대함. 조건은 전통적 경작 활동과 유기 농업의 명백한 분리임. 또한 영세 농민이 생활 개선 및 유기 농업 전환을 위한 그룹 인증을 지지함.  - EU 기준에 준하는 수입 보장 위원회는 EU집행위의 수입된 제품의 EU의 엄격한 규칙 준수 보장 입장을 지지함. 현행 동등성 규칙 (제3국이 유사하지만, 완전히 같지 않은 기준을 따를 것을 요구하는 규칙)은 향후 5년간 단계적으로 폐지되어야 함. 그러나, EU 시장 공급에 갑작스러운 혼란을 초래하지 않기 위하여, 위원회는 EU집행위가 최대 2년안에 EU 기준에 부합하지 않는 일부 제품에 대한 수입 요구조건 조장해야 한다고 말함."
OOD,ood_csv_ood_data,maha,-9827.423779,-2749.915527,N/A,안전위생,"유럽식품안전청, 연례 활동 보고서 발표 유럽식품안전청(EFSA)은 작년 성과를 담은 2015 연례보고서를 발행했음. 2016년부터 2019년까지의 전망을 기록한 동향보고서(수정본)도 함께 발행했음.EFSA는 2015년 한해 동안 600개가 넘는 과학적 성과를 거둬 유럽 소비자들을 보호하기 위해 공헌했음. 주요 성과를 살펴보면 아크릴아마이드(Acrylamide) 위험 평가, 카페인에 대한 과학적 견해, 비스페놀 A(Bisphenol A) 안전성에 대한 재평가를 했을 뿐만 아니라 이탈리아 남부지방 올리브 농장에 피해를 준 박테리이성 잎마름병(Xylella fastidiosa)이나 돼지 콜레라(Swine fever)의 출현 등에 대한 과학적 권고를 하였음. EFSA는 과학적 증거들을 제시하는 새로운 방법들을  검사하고, 과학적 불확실성을 어떤 식으로 이해시킬 것인지에 대한 새로운 가이드라인을 고안했음. 또한 EFSA는 브뤼셀에서 개최되는 과학 패널들과 과학위원회의 공개회의의 참석이 더 쉬워지는 등 이해 당사자들과 자료를 공유했음.EFSA가 발행한 2016-2019 전망 보고서는 위험 평가의 일관성, 투명성 제고, 과학적 성과 공개, 유럽연합 식품 안전을 증진시키기 위한 목적으로 EFSA와 EU 회원국 및 다른 국제 파트너들과의 협력을 도모할 수 있도록 하는 내용을 담고 있음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-8826.656250,N/A,화학적 위해요소,"영국 의회, 슈퍼마켓이 플라스틱 없는 포장재를 제공해야 하는지 여부에 대해 논의 예정 영국 의회는 슈퍼마켓이 그들이 판매하는 모든 과일 및 채소에 대해 플라스틱이 없는 포장(plastic-free packaging)을 제공해야 하는지 여부에 대해 논의할 예정임. 정부 웹사이트에 게재된 동 청원(*)은 일회용 플라스틱에 관한 환경적 우려에 대한 것으로, 123,000건 이상의 서명을 받았음. 100,000건 이상의 서명을 받은 경우 논의를 고려해야 함. 현재 슈퍼마켓은 법적으로 고객들에게 플라스틱이 없는 또는 친환경 포장을 제공할 의무는 없음. 그러나 영국 총리 테레사 메이는 2042년까지 영국 내 모든 피할 수 있는 플라스틱 폐기물을 제거할 것을 약속한 바 있으며, 각 슈퍼마켓들은 자체적으로 포장을 줄이기 위한 자체 목표를 설정하였음.  관련 논의는 11월 12일에 시작될 예정임.  *청원: https://petition.parliament.uk/petitions/222715"
OOD,ood_csv_ood_data,maha,-9827.423779,-5216.943359,N/A,생물학적 위해요소,"한국, 계란 수급을 위해 미국산 계란 무관세 수입 적용  한국은 수요일부터 조류인플루엔자로 인한 계란 수급 문제를 완화하기 위해 수입 계란에 대한 관세를 책정하지 않기로 함.한국 농림축산식품부는 6월 30일까지 총 98,600 톤에 달하는 신선란과 액란, 난분을 포함한 8개 품목에 이를 적용하고, 필요에 따라 연장을 고려하겠다고 발표했음. 현재 수입란에 대한 관세율은 8%에서 30%이나 한국은 1999년부터 신선란을 수입하지 않고 있음.한국은 11월 18일에 처음으로 조류인플루엔자가 확인된 이후 3천만 마리라는 조류 살처분을 기록했고 조류 인플루엔자 경보 수준을 최고 수준으로 격상시켰음. 살처분 조류 대부분이 산란계인 탓에 조류 인플루엔자로 인한 공급 부족으로 급격한 가격 인상이 초래되었음.한국 농림축산식품부 장관은 계란 수입이 원활하게 진행될 수 있도록 미국과 협의하고 있으며, 신속히 협상을 마무리할 계획임을 성명을 통해 밝혔음. 또한, 설을 앞두고 계란 수입이 신속히 이루어지도록 수입절차를 간소화해 계란 부족 현상을 완화하겠다고 밝혔음. "
